Statement,Label
Thailand's ousted PM Yingluck has fled abroad: sources,TRUE
Thailand's ousted PM Yingluck has fled abroad: sources,TRUE
Thailand's political activity ban stays for now: PM,TRUE
THANKS OBAMA! Half Of Students In Top 700 School Districts Are From Immigrant Households…30% Are ILLEGAL ALIENS,FALSE
THANKS OBAMA! Half Of Students In Top 700 School Districts Are From Immigrant Households…30% Are ILLEGAL ALIENS,FALSE
Thanksgiving Day Fake News Turkey Shoot: Boiler Room – Special Holiday Event,FALSE
Thanksgiving Day Fake News Turkey Shoot: Boiler Room – Special Holiday Event,FALSE
THAT AWKWARD MOMENT When The Media Has To Remind You That You’re Not A Muslim [Video],FALSE
THAT’S ALL SHE’S GOT? 10-Yr Old Audio Of Trump Talking About Women Released…NOTE TO CLINTON CAMPAIGN: We Don’t Care!,FALSE
THAT’S GONNA LEAVE A MARK…Anti-Trump Punks Attack CA Police…Get BIG Surprise When Cops Hit Back! [VIDEO],FALSE
THAT’S GONNA LEAVE A MARK…Anti-Trump Punks Attack CA Police…Get BIG Surprise When Cops Hit Back! [VIDEO],FALSE
THE 1 PERCENTER BABY: Chelsea’s Daughter Is Clearly Not One Of Those ‘Everyday People’ Her ‘Dead Broke’ Granny Is Championing,FALSE
THE 1 PERCENTER BABY: Chelsea’s Daughter Is Clearly Not One Of Those ‘Everyday People’ Her ‘Dead Broke’ Granny Is Championing,FALSE
THE 2016 Calendar That Won’t Be Hanging In ISIS Caves Or Obama’s Oval Office,FALSE
THE 2016 PRESIDENTIAL RACE: Do Our Votes Really Matter?,FALSE
THE 2016 PRESIDENTIAL RACE: Do Our Votes Really Matter?,FALSE
THE ‘IN YOUR FACE’ ACTIVISM OF OUR SUPREME COURT JUSTICES: How America Has Accepted 4 Judges Who Will Never Render An Objective Opinion,FALSE
The ‘New Cold War’ – A Rehash of Old Rivalries,FALSE
The ‘New Cold War’ – A Rehash of Old Rivalries,FALSE
"The “Brown” The Media Wont’ Cover Because He Wasn’t Killed By A White Cop…Raekwon Juaquay Brown,17 Year Old Hero Sacrifices His Life To Save An Elderly Woman",FALSE
"The “Brown” The Media Wont’ Cover Because He Wasn’t Killed By A White Cop…Raekwon Juaquay Brown,17 Year Old Hero Sacrifices His Life To Save An Elderly Woman",FALSE
The “ISLAMIC RAPE OF EUROPE”…One Nation Is Fighting Back In Most Politically Incorrect Way,FALSE
The “ISLAMIC RAPE OF EUROPE”…One Nation Is Fighting Back In Most Politically Incorrect Way,FALSE
The “MAKE AMERICA GREAT AGAIN” Do-It-Yourself” Kit,FALSE
THE “OBAMA BOUNCE”: UKIP Leader Claims Obama’s Insulting Threat To UK Voters BACKFIRED…Actually Drove Voters To Support “Leave EU” Movement,FALSE
THE “OBAMA BOUNCE”: UKIP Leader Claims Obama’s Insulting Threat To UK Voters BACKFIRED…Actually Drove Voters To Support “Leave EU” Movement,FALSE
THE “OBAMA BOUNCE”: UKIP Leader Claims Obama’s Insulting Threat To UK Voters BACKFIRED…Actually Drove Voters To Support “Leave EU” Movement,FALSE
THE “OBAMA PROJECT”…Does Barack Have Secret Plans To Punish White America After He Leaves Office?,FALSE
THE “OBAMA PROJECT”…Does Barack Have Secret Plans To Punish White America After He Leaves Office?,FALSE
THE “PEACEFUL” TRANSITION Of Power Continues As Domestic Terrorists Light Limo In D.C. On Fire [VIDEO],FALSE
The “Safe Welfare State” Of Sweden Descends Into Anarchy…Muslim Refugee Situation Out Of Control,FALSE
The Adoration Of Kim Jong Un,TRUE
The American Energy Success Story Obama Won’t Tell The World,FALSE
The American Energy Success Story Obama Won’t Tell The World,FALSE
The Android Affair: Humanity Outsourced,FALSE
The Android Affair: Humanity Outsourced,FALSE
The Angry Left Attacks Trump for Letting 11-Year Old Mow White House Lawn [Video],FALSE
The Angry Left Attacks Trump for Letting 11-Year Old Mow White House Lawn [Video],FALSE
The Angry Left Attacks Trump for Letting 11-Year Old Mow White House Lawn [Video],FALSE
The Art of the Deal: Why Putin needs one more than Trump,TRUE
The Basque Country: Spain's effective but expensive antidote to secession,TRUE
The Battle against Islamic State,TRUE
The battle for minds: Britain expands project on mental health in terrorism,TRUE
THE BENGHAZI LIARS Are Back: Susan Rice And Adam Schiff Are Once Again Caught In Another Huge Scandal…Only This Time Their Target Is President Trump [VIDEO],FALSE
THE BENGHAZI LIARS Are Back: Susan Rice And Adam Schiff Are Once Again Caught In Another Huge Scandal…Only This Time Their Target Is President Trump [VIDEO],FALSE
THE BEST ANTI-HILLARY AD EVER MADE…You’ll Want To Watch This BRUTAL VIDEO More Than Once,FALSE
THE BEST ANTI-HILLARY AD EVER MADE…You’ll Want To Watch This BRUTAL VIDEO More Than Once,FALSE
"THE BEST CASE For A TRUMP PRESIDENCY Comes From A Foreigner: “I’ve lived your future, if you keep going, you’re not going to like it”",FALSE
The Best Hillary Clinton Gaffe Ever Just Happened And It’s A Whopper [Video],FALSE
"THE BEST OF WATTERS’ WORLD: “If liberals are so creative, why can’t Obama create jobs?”",FALSE
"THE BEST OF WATTERS’ WORLD: “If liberals are so creative, why can’t Obama create jobs?”",FALSE
THE BEST WAY To Clear Soros’ Anti-Trump Rioters Out Of DC Can Be Found On One Piece Of Paper,FALSE
THE BEST WAY To Clear Soros’ Anti-Trump Rioters Out Of DC Can Be Found On One Piece Of Paper,FALSE
"THE BIG QUESTION: Why Do We STILL Take 1,000 Somali Refugees A MONTH?",FALSE
"The Big Squeeze: This election year, it’s all about the money",TRUE
"The boss is dead but the mafia lives, magistrate and mobster say",TRUE
THE BRUTAL TRUTH ABOUT BENGHAZI: ’13 HOURS’ In-Home Sales BLOW UP Right Before The Election! Hillary Wants This GONE! [VIDEO],FALSE
THE BRUTAL TRUTH ABOUT BENGHAZI: ’13 HOURS’ In-Home Sales BLOW UP Right Before The Election! Hillary Wants This GONE! [VIDEO],FALSE
THE BRUTAL TRUTH About The Mooching Bum Who Wanted To Be Your Next President…And Tax You To Death,FALSE
The BRUTAL Truth About Why Kids Love Bernie Sanders,FALSE
THE CARNAGE AND THE KINDNESS Of Good Samaritans After London Terror Attack [VIDEO],FALSE
THE CARNAGE AND THE KINDNESS Of Good Samaritans After London Terror Attack [VIDEO],FALSE
THE CASE AGAINST SEAN PENN: Why Do Americans Who Love Their Country Still Support Him? [VIDEO],FALSE
THE CASE AGAINST SEAN PENN: Why Do Americans Who Love Their Country Still Support Him? [VIDEO],FALSE
THE CHALKENING: Political Chalk Drawing Bandit Terrorizing Liberals Across America [Video],FALSE
THE CHALKENING: Political Chalk Drawing Bandit Terrorizing Liberals Across America [Video],FALSE
The Changing Face of Mainstream Media?,FALSE
The Changing Face of Mainstream Media?,FALSE
THE CHIEF IS HERE! JOHN KELLY Surprises White House Press…Rips Their Fake News [Video],FALSE
"The CIA Doesn’t Need To Spy On Free Thinkers, The Private Sector Does It For Free",FALSE
"The CIA Doesn’t Need To Spy On Free Thinkers, The Private Sector Does It For Free",FALSE
THE COMMUNITY ORGANIZER Who Won’t Go Away: Obama Reportedly Setting Up Shadow Government In DC To Undermine Trump’s Presidency [VIDEO],FALSE
THE COMMUNITY ORGANIZER Who Won’t Go Away: Obama Reportedly Setting Up Shadow Government In DC To Undermine Trump’s Presidency [VIDEO],FALSE
The Corporate Plantation: NCAA College Sports Oligopoly,FALSE
The Corporate Plantation: NCAA College Sports Oligopoly,FALSE
The Court Case Against the ‘Travel Ban’ Executive Order,FALSE
The Court Case Against the ‘Travel Ban’ Executive Order,FALSE
THE DAY I WATCHED OUR VOTES BEING STOLEN…As The Republican Party I Risked My Life For Stood By And Did Nothing [VIDEO],FALSE
THE DEATH OF P.C. POLICE? Trump’s DOJ Makes Major Announcement Over “Redskins” Name,FALSE
THE DEATH OF P.C. POLICE? Trump’s DOJ Makes Major Announcement Over “Redskins” Name,FALSE
THE DEEP STATE SPEAKS: Clapper and Brennan Threaten Trump During Aspen Institute’s Lefty Gaggle [Video],FALSE
THE DEEP STATE SPEAKS: Clapper and Brennan Threaten Trump During Aspen Institute’s Lefty Gaggle [Video],FALSE
THE DEEP STATE SPEAKS: Clapper and Brennan Threaten Trump During Aspen Institute’s Lefty Gaggle [Video],FALSE
"The Demise of Progressive Democrats: ‘Resist and Submit, Retreat and Surrender’",FALSE
"The Demise of Progressive Democrats: ‘Resist and Submit, Retreat and Surrender’",FALSE
THE DEMOCRAT WHO WROTE A PAPER About How Women Fantasize About Being Gang Raped Draws Larger Crowds Than GOP Presidential Candidates,FALSE
THE DEMOCRAT WHO WROTE A PAPER About How Women Fantasize About Being Gang Raped Draws Larger Crowds Than GOP Presidential Candidates,FALSE
The DIRTY TRUTH About DACA Recipients…Where They’re REALLY Coming From…Their CRIMINAL Records…And How They REALLY Got Here,FALSE
THE DOJ TOOK $7 MILLION TAXPAYER DOLLARS AND STARTED A BONFIRE…’Russian Meddling’ Probe Goes off The Rails,FALSE
THE DOJ TOOK $7 MILLION TAXPAYER DOLLARS AND STARTED A BONFIRE…’Russian Meddling’ Probe Goes off The Rails,FALSE
The economy of Wolfgang Schaeuble - at a glance,TRUE
THE END OF CROOKED HILLARY’S POLITICAL CAREER: “Hello Darkness My Old Friend” [VIDEO],FALSE
THE ENDEARING THING TRUMP DOES TO HIS TIE That Has The Liberals Going Crazy,FALSE
The Entire Mainstream Warmongering Media is Fake,FALSE
The Entire Mainstream Warmongering Media is Fake,FALSE
The Existential Question Of Whom To Trust,FALSE
The Existential Question Of Whom To Trust,FALSE
THE FACE OF THE DEMOCRAT PARTY Has A Message For The Tea Party And You Won’t Want To Miss It…[VIDEO],FALSE
THE FACE OF THE DEMOCRAT PARTY Has A Message For The Tea Party And You Won’t Want To Miss It…[VIDEO],FALSE
THE FEDS $146 BILLION DOLLAR MISTAKE: Bad Things Happen When A Government Prediction Is Way Off,FALSE
"The Final Control: TPP, TTIP, TISA Global Corporate Takeover",FALSE
"The Final Control: TPP, TTIP, TISA Global Corporate Takeover",FALSE
The firing line: Ouster of FBI's Comey tests new Justice appointee,TRUE
THE FIX IS IN: JUDGE QUICKLY BLOCKS ABORTION VIDEOS AND NOW WE KNOW THE REST OF THE STORY,FALSE
THE FIX IS IN: Michigan Mayor Threatened By DNC For CHEERING For His Candidate At Debate [VIDEO],FALSE
THE FIX IS IN: Michigan Mayor Threatened By DNC For CHEERING For His Candidate At Debate [VIDEO],FALSE
THE FRENCH FLEUR DE LIS OF NEW ORLEANS JOINS THE LIST OF “RACIST” SYMBOLS,FALSE
The frequent-flyer U.S. Congress: lawmakers work less in DC,TRUE
THE FUTURE BELONGS To AI And Whoever Masters It First Will Rule The World,FALSE
THE FUTURE BELONGS To AI And Whoever Masters It First Will Rule The World,FALSE
THE FUTURE Of The Democratic Party In One Picture,FALSE
The Genealogy of Trump’s U-Turn on Palestine,FALSE
The Genealogy of Trump’s U-Turn on Palestine,FALSE
"THE GEORGE COSTANZA OF CNN Destroyed On His Own Show: “We have a one-party system, and the media as the other party.” [Video]",FALSE
The Great Con: Has Political Correctness Marginalized the Working Class?,FALSE
The Great Con: Has Political Correctness Marginalized the Working Class?,FALSE
The growth of Syria's humanitarian crisis,TRUE
The Guardian's photographer of the year: Zohra Bensemra of Reuters,TRUE
THE GUY WHO Punched “Moldylocks” Speaks Out About Violent Antifa Female With A Bottle [VIDEO],FALSE
THE GUY WHO Punched “Moldylocks” Speaks Out About Violent Antifa Female With A Bottle [VIDEO],FALSE
THE HEARTLESS MARXIST: What Bernie Sanders Did To Over 300 Homeless People Proves He Only Cares About Himself,FALSE
THE HEARTLESS MARXIST: What Bernie Sanders Did To Over 300 Homeless People Proves He Only Cares About Himself,FALSE
THE HIGHEST TAXED PLACES TO LIVE Also Happen To Be Democrat Controlled Cesspools Of Corruption,FALSE
THE HORRIBLE END GAME: BERNIE SANDERS Calls for Socialized Medicine aka Single-Payer Healthcare [Video],FALSE
THE HORRIBLE END GAME: BERNIE SANDERS Calls for Socialized Medicine aka Single-Payer Healthcare [Video],FALSE
THE HORRIBLE END GAME: BERNIE SANDERS Calls for Socialized Medicine aka Single-Payer Healthcare [Video],FALSE
THE HOTTEST TICKET IN TOWN: Watch LIVE Trump Rally In Iowa Here,FALSE
THE HUNT IS ON: How Trump Team Is Smoking Out Leakers To Take Down And Punish,FALSE
THE JACK BLOOD SHOW: ‘From May Day Riots to Globalism’ with 21WIRE guest Shawn Helton,FALSE
THE JACK BLOOD SHOW: ‘From May Day Riots to Globalism’ with 21WIRE guest Shawn Helton,FALSE
The Jerusalem Decision: From Creative Chaos to Effective Turmoil,FALSE
The Jerusalem Decision: From Creative Chaos to Effective Turmoil,FALSE
THE JUDGE HITS THE STREETS TO ASK: Whose Fault is it That The Healthcare Bill Died? [Video],FALSE
THE KING OF “US vs THEM” POLITICS Claims Trump Has Divisive Policies: “Fight against the politics of ‘us and them’ [Video],FALSE
The Las Vegas and Weinstein Cover-ups: Boiler Room EP #132,FALSE
The Las Vegas and Weinstein Cover-ups: Boiler Room EP #132,FALSE
The Las Vegas Mass Shooting – More to the Story Than We’ve Been Told,FALSE
The Las Vegas Mass Shooting – More to the Story Than We’ve Been Told,FALSE
The last hours of Yemen's Saleh,TRUE
THE LAW OF UNINTENDED CONSEQUENCES: How Strong Arm Tactics By ANTI-CAPITALIST LEFT Could Destroy Millions Of American Jobs,FALSE
THE LAW OF UNINTENDED CONSEQUENCES: How Strong Arm Tactics By ANTI-CAPITALIST LEFT Could Destroy Millions Of American Jobs,FALSE
THE LEFT AND JK ROWLING GO BALLISTIC! Claim Trump Ignored Disabled Boy…We’ve Got The Truth! [Video],FALSE
THE LEFT CAN’T DENY GREAT JOBS REPORT : “It’s difficult to find anything really negative in the report”,FALSE
THE LEFT Freaks Out at Trump’s Water Drinking Skills…”A sure sign of dementia” [Video],FALSE
THE LEFT GOES BONKERS After Bill O’Reilly Says Maxine Waters Wears A “James Brown Wig” [Video],FALSE
THE LEFT GOES LOW: Pres. Trump’s Grandson Now A Target,FALSE
THE LEFT IS OFFICIALLY ISIS: Thug Destroys Oldest Monument to Christopher Columbus [Video],FALSE
THE LEFT LOSES AGAIN: Third Quarter Economic Estimate Explodes!,FALSE
THE LEFT LOSES AGAIN: Third Quarter Economic Estimate Explodes!,FALSE
THE LEFT LOSES AGAIN: Third Quarter Economic Estimate Explodes!,FALSE
THE LEFT WANTS TO BAN The Word “Terror” To Avoid Offending Muslims,FALSE
The Libertarian Parody of Star Wars,FALSE
The Libertarian Parody of Star Wars,FALSE
THE LIST of 34 House Republicans DEMANDING Permanent AMNESTY For Obama’s DACA “Kids”,FALSE
THE LIST of 34 House Republicans DEMANDING Permanent AMNESTY For Obama’s DACA “Kids”,FALSE
THE LIST OF 65 MAINSTREAM MEDIA “Journalists” You Should Never Trust: Wikileaks Busts Media Hacks Working With Hillary’s Top Advisors,FALSE
THE LIST OF 65 MAINSTREAM MEDIA “Journalists” You Should Never Trust: Wikileaks Busts Media Hacks Working With Hillary’s Top Advisors,FALSE
